"Id";"Data transakcji / wyceny";"Województwo";"Powiat";"Gmina";"Miejscowość";"Dzielnica";"Obręb geodezyjny";"Arkusz mapy";"Ulica";"Nr domu";"Nr lokalu";"Powierzchnia użytkowa (m2)";"Cena";"Cena m2 p.u.";"Cena z uwzględnieniem miejsca postojowego";"Cena m2 p.u. z uwzględnieniem miejsca postojowego";"Kondygnacja lokalu";"Liczba kondygnacji";"Liczba izb";"Rok budowy";"Rodzaj budynku";"Stan prawny lokalu";"Stan prawny gruntu";"Źródło informacji";"Opis";"Konstrukcja budynku";"Cena brutto";"Cena brutto m2 p.u.";"Cena brutto z uwzględnieniem miejsca postojowego";"Cena brutto m2 p.u. z uwzględnieniem miejsca postojowego";"Nr KW";"Sąd wieczystoksięgowy";"Nr aktu notarialnego";"Źródło danych do wpisu";"Sprzedający";"Kupujący";"Pomieszczenia przynależne - ilość";"Pomieszczenie przynależne - opis";"Cena p. przynależnego zawarta w cenie transakcyjnej";"Pomieszczenia przynależne - Cena za sztukę";"Liczba miejsc postojowych";"Rodzaj miejsca postojowego";"Cena m. postojowego zawarta w cenie transakcyjnej";"M. postojowe - Cena za sztukę";"Pomieszczenia inne przynależne";"Pozostałe obiekty";"Funkcjonalność lokalu";"Standard lokalu";"Powierzchnia użytkowa budynku";"Standard techniczny budynku";"Modernizowany w ostatnich 5 latach";"Ekspozycja lokalu";"Winda";"Kod pocztowy";"Osiedle";"Strefa miasta";"Otoczenie";"Dostępność komunikacyjna";"Źródło ceny";"Cena (waluta)";"Waluta";"Kurs waluty z dn. transakcji";"Stan prawny budynku";"Dział III KW lokalu";"Dział III KW gruntu";"Wartość rynkowa";"Wartość odtworzeniowa";"Stawka VAT";"M. postojowe - Stawka VAT";"Data utworzenia";"Data modyfikacji";"Wpisana przez";"Modyfikowana przez";"Świadectwo charakterystyki energetycznej";"Nr św. ch. energetycznej";"Wskaźnik zapotrzebowania na energię pierwotną (EP)";"Wskaźnik zapotrzebowania na energię pierwotną (EK)";"Numer działki";"Pole powierzchni gruntu";"Udział"
"";"2017-05-29";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Partynice (21)";"11";"ul. AGRESTOWA ";"131bb ";"2";"103.66";"462962.96";"4466.17";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;1 piętro,3 pokoje w tym jeden z aneksem kuchennym połączony z przedpokojem,łazienka, łazienka , pom. gospodarcze, schody na parter,poddasze nieużytkowe opow-ni 68.68m2, oraz pom. przynależne-garaż 2 stanowiskowy o pow-ni 35.61 m2.;Obręb: 0021 - Partynice, Ark.: 11, Nr dz.: 2/2;księga gruntowa: WR1K/00316612/1";"";"500000.00";"4823.46";"";"";"WR1K/00359566/6";"Sąd Rejonowy dla Wrocławia - Krzyków";"11307/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-035";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2/2";"32455";"14025/1839516
"
"";"2017-06-23";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Partynice (21)";"11";"ul. AGRESTOWA ";"131bc ";"1";"102.97";"471629.63";"4580.26";"";"";"";"";"4";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;parter, 4 pokoje w tym jeden z aneksem kuchennym połączony z przedpokojem,łazienka, kotłownia z wc, przedsionek, oraz pom. przynależne-garaż 2 stanowiskowy opow-ni 63.08m2.;Obręb: 0021 - Partynice, Ark.: 11, Nr dz.: 2/2;księga gruntowa: WR1K/00316612/1";"";"509360.00";"4946.68";"";"";"WR1K/00360718/7";"Sąd Rejonowy dla Wrocławia - Krzyków";"13066/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-035";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2/2";"32455";"16670/1839516
"
"";"2017-05-29";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Partynice (21)";"11";"ul. AGRESTOWA ";"131bc ";"2";"102.27";"444777.78";"4349.05";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;1 piętro, położone na 2 poziomach: 3 pokoje w tym jeden z aneksem kuchennympołączony z przedpokojem, łazienka, pom. gospodarcze, schody na parter i poddaszenieużytkowe o pow-ni 68.68m2, oraz pom. przynależne-garaż 2 stanowiskowy o pow-n35.61m2.;Obręb: 0021 - Partynice, Ark.: 11, Nr dz.: 2/2;księga gruntowa: WR1K/00316612/1";"";"480360.00";"4696.98";"";"";"WR1K/00359491/9";"Sąd Rejonowy dla Wrocławia - Krzyków";"11338/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-035";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2/2";"32455";"13898/1839516
"
"";"2017-07-04";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Partynice (21)";"11";"ul. AGRESTOWA ";"131bd ";"1";"101.78";"469777.78";"4615.62";"";"";"";"";"4";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;parter, położone na 2 poziomach:4 pokoje w tym jeden z aneksem kuchennympołączony z przedpokojem, łazienka, wc, przedsionek, oraz położone w piwnicy pom.przynależne-garaż 2 stanowiskowy o pow-ni 63.08m2., kotłownia;Obręb: 0021 - Partynice, Ark.: 11, Nr dz.: 2/2;księga gruntowa: WR1K/00316612/1";"";"507360.00";"4984.87";"";"";"WR1K/00361159/7";"Sąd Rejonowy dla Wrocławia - Krzyków";"2284/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-035";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2/2";"32455";"16543/1839516
"
"";"2017-05-29";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Partynice (21)";"11";"ul. AGRESTOWA ";"131bd ";"2";"103.67";"454712.96";"4386.16";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;1 piętro,3 pokoje położone na 2 poziomach w tym jeden z aneksem kuchennympołączony z przedpokojem, łazienka, pom. gospodarcze, schody na parter,poddaszenieużytkowe o pow-ni 59.69m2, oraz pom. przynależne-garaż 2 stanowiskowy o pow-n35.61m2.;Obręb: 0021 - Partynice, Ark.: 11, Nr dz.: 2/2;księga gruntowa: WR1K/00316612/1";"";"491090.00";"4737.05";"";"";"WR1K/00359543/9";"Sąd Rejonowy dla Wrocławia - Krzyków";"11346/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-035";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2/2";"32455";"14025/1839516
"
"";"2017-05-29";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Partynice (21)";"11";"ul. AGRESTOWA ";"131be ";"1";"86.4";"448877.78";"5195.34";"";"";"";"";"4";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;parter, 4 pokoje w tym jeden z aneksem kuchennym połączony z przedpokojem,łazienka, wc, wiatrołap, oraz pom. przynależne-garaż 2 stanowiskowy o pow-ni50.63m2.;Obręb: 0021 - Partynice, Ark.: 11, Nr dz.: 2/2;księga gruntowa: WR1K/00316612/1";"";"484788.00";"5610.97";"";"";"WR1K/00359509/9";"Sąd Rejonowy dla Wrocławia - Krzyków";"11291/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-035";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2/2";"32455";"13813/1839516
"
"";"2017-05-31";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Partynice (21)";"11";"ul. AGRESTOWA ";"131be ";"2";"86.92";"433518.52";"4987.56";"";"";"";"";"0";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;1 piętro, położone na 2 poziomach: 3 pokoje w tym jeden z aneksem kuchennympołączony z przedpokojem, łazienka, wiatrołap, poddasze nieużytkowe o pow-ni54.03m2, oraz pom. przynależne-garaż 2 stanowiskowy o pow-ni 36.18m2.;Obręb: 0021 - Partynice, Ark.: 11, Nr dz.: 2/2;księga gruntowa: WR1K/00316612/1";"";"468200.00";"5386.56";"";"";"WR1K/00359659/5";"Sąd Rejonowy dla Wrocławia - Krzyków";"11477/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-035";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2/2";"32455";"12368/1839516
"
"";"2017-05-31";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Partynice (21)";"11";"ul. AGRESTOWA ";"131c ";"1";"80.34";"388888.89";"4840.54";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;parter, 4 pokoje w tym jeden z aneksem kuchennym połączony z przedpokojem,łazienka, wc, wiatrołap, oraz pom. przynależne-garaż 2 stanowiskowy o pow-ni44.66m2;Obręb: 0021 - Partynice, Ark.: 11, Nr dz.: 2/2;księga gruntowa: WR1K/00316612/1";"";"420000.00";"5227.78";"";"";"WR1K/00359695/9";"Sąd Rejonowy dla Wrocławia - Krzyków";"11455/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-035";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2/2";"32455";"12626/1839516
"
"";"2017-05-29";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Partynice (21)";"11";"ul. AGRESTOWA ";"131c ";"2";"81.3";"406729.63";"5002.82";"";"";"";"";"2";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;1 piętro, 2 pokoje w tym jeden z aneksem kuchennym połączony z przedpokojem,łazienka, wc, wiatrołap, poddasze nieużytkowe o pow-ni 50.13m2, oraz pom.przynależne-garaż 2 stanowiskowy o pow-ni 36.18m2;Obręb: 0021 - Partynice, Ark.: 11, Nr dz.: 2/2;księga gruntowa: WR1K/00316612/1";"";"439268.00";"5403.05";"";"";"WR1K/00359571/4";"Sąd Rejonowy dla Wrocławia - Krzyków";"11362/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-035";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2/2";"32455";"11778/1839516
"
"";"2017-08-23";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Partynice (21)";"11";"ul. AGRESTOWA ";"131ca ";"2";"98.72";"413296.30";"4186.55";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;1 piętro, położone na 2 poziomach: 3 pokoje w tym jeden z aneksem kuchennympołączony z przedpokojem, łazienka, pom. gospodarcze, schody na parter i poddaszenieużytkowe o pow-ni 59.69m2, oraz pom. przynależne-garaż 2 stanowiskowy o pow-n35.61m2.;Obręb: 0021 - Partynice, Ark.: 11, Nr dz.: 2/2;księga gruntowa: WR1K/00316612/1";"";"446360.00";"4521.47";"";"";"WR1K/00362712/9";"Sąd Rejonowy dla Wrocławia - Krzyków";"18509/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-035";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2/2";"32455";"13424/1839516
"
"";"2017-06-05";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Partynice (21)";"11";"ul. AGRESTOWA ";"131cb ";"1";"96.93";"430888.89";"4445.36";"";"";"";"";"4";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;parter, położone na 2 poziomach: 4 pokoje w tym jeden z aneksem kuchennympołączony z przedpokojem, łazienka, wc, przedsionek oraz garaż w piwnicy 2stanowiskowy o pow-ni 57.22m2.;Obręb: 0021 - Partynice, Ark.: 11, Nr dz.: 2/2;księga gruntowa: WR1K/00316612/1";"";"465360.00";"4800.99";"";"";"WR1K/00359876/2";"Sąd Rejonowy dla Wrocławia - Krzyków";"11725/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-035";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2/2";"32455";"15487/1839516
"
"";"2017-06-08";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Partynice (21)";"11";"ul. AGRESTOWA ";"131cb ";"2";"96.23";"413296.30";"4294.88";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;1 piętro, położone na 2 poziomach: 3 pokoje w tym jeden z aneksem kuchennympołączony z przedpokojem, łazienka, pom. gospodarcze, schody na parter i poddaszenieużytkowe o pow-ni 59.69m2, oraz pom. przynależne-garaż 2 stanowiskowy o pow-n35.61m2.;Obręb: 0021 - Partynice, Ark.: 11, Nr dz.: 2/2;księga gruntowa: WR1K/00316612/1";"";"446360.00";"4638.47";"";"";"WR1K/00360095/3";"Sąd Rejonowy dla Wrocławia - Krzyków";"12632/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-035";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2/2";"32455";"13296/1839516
"
"";"2017-05-26";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Partynice (21)";"11";"ul. AGRESTOWA ";"131cc ";"1";"80.59";"400427.78";"4968.70";"";"";"";"";"4";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;parter, 4 pokoje w tym jeden z aneksem kuchennym połączony z przedpokojem,łazienka, wc, wiatrołap, oraz pom. przynależne-garaż 2 stanowiskowy o pow-ni44.66m2.;Obręb: 0021 - Partynice, Ark.: 11, Nr dz.: 2/2;księga gruntowa: WR1K/00316612/1";"";"432462.00";"5366.20";"";"";"WR1K/00359387/7";"Sąd Rejonowy dla Wrocławia - Krzyków";"11231/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-035";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2/2";"32455";"12626/1839516
"
"";"2017-06-12";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Partynice (21)";"11";"ul. AGRESTOWA ";"131d ";"1";"87.07";"443703.70";"5095.94";"";"";"";"";"3";"";"wieIorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;parter, 3 pokoje w tym jeden z aneksem kuchennym połączony z przedpokojem,łazienka, wc, wiatrołap, oraz pom. przynależne-garaż 2 stanowiskowy o pow-ni50.63m2.;Obręb: 0021 - Partynice, Ark.: 11, Nr dz.: 2/2;księga gruntowa: WR1K/00316612/1";"";"479200.00";"5503.62";"";"";"WR1K/00360232/6";"Sąd Rejonowy dla Wrocławia - Krzyków";"12763/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-035";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2/2";"32455";"13813/1839516
"
"";"2017-05-30";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Partynice (21)";"11";"ul. AGRESTOWA ";"131d ";"2";"87.13";"433111.11";"4970.86";"";"";"";"";"3";"";"wieIorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;1 piętro, 3 pokoje w tym jeden z aneksem kuchennym połączony z przedpokojem,łazienka, wc, wiatrołap, poddasze nieużytkowe o pow-ni 54.03m2, oraz pom.przynależne-garaż 2 stanowiskowy o pow-ni 36.18m2;Obręb: 0021 - Partynice, Ark.: 11, Nr dz.: 2/2;księga gruntowa: WR1K/00316612/1";"";"467760.00";"5368.53";"";"";"WR1K/00359385/5";"Sąd Rejonowy dla Wrocławia - Krzyków";"11411/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-035";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2/2";"32455";"12368/1839516
"
"";"2017-05-26";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Partynice (21)";"11";"ul. AGRESTOWA ";"131db ";"1";"101.4";"471629.63";"4651.18";"";"";"";"";"4";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;parter, 4 pokoje w tym jeden z aneksem kuchennym połączony z przedpokojem,łazienka, wc, przedsionek oraz pom. przynależne-garaż 2 stanowiskowy o pow-ni63.08m2.;Obręb: 0021 - Partynice, Ark.: 11, Nr dz.: 2/2;księga gruntowa: WR1K/00316612/1";"";"509360.00";"5023.27";"";"";"WR1K/00359465/8";"Sąd Rejonowy dla Wrocławia - Krzyków";"11247/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-035";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2/2";"32455";"16543/1839516
"
"";"2017-05-30";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Partynice (21)";"11";"ul. AGRESTOWA ";"131db ";"2";"102.7";"471264.81";"4588.75";"";"";"";"";"4";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;1 piętro, 4 pokoje w tym jeden z aneksem kuchennym, przedpokój, łazienka, pom.gospodarcze, schody na parter i poddasze nieużytkowe o pow-ni 68.68m2, oraz pom.przynależne-garaż 2 stanowiskowy o pow-ni 35.61 m2.;Obręb: 0021 - Partynice, Ark.: 11, Nr dz.: 2/2;księga gruntowa: WR1K/00316612/1";"";"508966.00";"4955.85";"";"";"WR1K/00359572/1";"Sąd Rejonowy dla Wrocławia - Krzyków";"11427/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-035";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2/2";"32455";"14025/1839516
"
"";"2017-06-07";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Partynice (21)";"11";"ul. AGRESTOWA ";"131dc ";"1";"103.38";"471629.63";"4562.10";"";"";"";"";"4";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;parter, położone na 2 poziomach:3 pokoje w tym jeden z aneksem kuchennympołączony z przedpokojem, łazienka, wc, przedsionek oraz położone w piwnicy pom.przynależne-garaż 2 stanowiskowy o pow-ni63.08m2.;Obręb: 0021 - Partynice, Ark.: 11, Nr dz.: 2/2;księga gruntowa: WR1K/00316612/1";"";"509360.00";"4927.07";"";"";"WR1K/00360050/6";"Sąd Rejonowy dla Wrocławia - Krzyków";"12616/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-035";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2/2";"32455";"16670/1839516
"
"";"2017-08-07";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Partynice (21)";"11";"ul. AGRESTOWA ";"131dc ";"2";"101.96";"460129.63";"4512.84";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;1 piętro, położone na 2 poziomach: 3 pokoje w tym jeden z aneksem kuchennympołączony z przedpokojem, łazienka, pom. gospodarcze, schody na parter i poddaszenieużytkowe o pow-ni 68.68m2, oraz pom. przynależne-garaż 2 stanowiskowy o pow-n35.61m2.;Obręb: 0021 - Partynice, Ark.: 11, Nr dz.: 2/2;księga gruntowa: WR1K/00316612/1";"";"496940.00";"4873.87";"";"";"WR1K/00362342/4";"Sąd Rejonowy dla Wrocławia - Krzyków";"16273/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-035";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2/2";"32455";"13898/1839516
"
"";"2017-06-28";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Partynice (21)";"11";"ul. AGRESTOWA ";"131dd ";"1";"101.87";"471629.63";"4629.72";"";"";"";"";"4";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;parter, 4 pokoje w tym jeden z aneksem kuchennym połączony z przedpokojem,łazienka, wc, przedsionek, oraz pom. przynależne-garaż 2 stanowiskowy o pow-ni63.08m2.;Obręb: 0021 - Partynice, Ark.: 11, Nr dz.: 2/2;księga gruntowa: WR1K/00316612/1";"";"509360.00";"5000.10";"";"";"WR1K/00360955/0";"Sąd Rejonowy dla Wrocławia - Krzyków";"13212/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-035";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2/2";"32455";"16543/1839516
"
"";"2017-06-12";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Partynice (21)";"11";"ul. AGRESTOWA ";"131dd ";"2";"103.8";"454037.04";"4374.15";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;1 piętro, położone na 2 poziomach: 3 pokoje w tym jeden z aneksem kuchennympołączony z przedpokojem, łazienka, pom. gospodarcze, schody na parter i poddaszenieużytkowe o pow-ni 68.68m2, oraz pom. przynależne-garaż 2 stanowiskowy o pow-n35.61m2.;Obręb: 0021 - Partynice, Ark.: 11, Nr dz.: 2/2;księga gruntowa: WR1K/00316612/1";"";"490360.00";"4724.08";"";"";"WR1K/00360252/2";"Sąd Rejonowy dla Wrocławia - Krzyków";"12746/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-035";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2/2";"32455";"14025/1839516
"
"";"2017-06-09";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Partynice (21)";"11";"ul. AGRESTOWA ";"131dd ";"2";"80.81";"382407.41";"4732.18";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;1 piętro, położone na 2 poziomach:3 pokoje w tym jeden z aneksem kuchennympołączony z przedpokojem, łazienka, wc, wiatrołap,poddasze nieużytkowe o pow-ni50.13m2 oraz położone w piwnicy pom. przynależne-garaż 2 stanowiskowy o pow-ni36.18m2.;Obręb: 0021 - Partynice, Ark.: 11, Nr dz.: 2/2;księga gruntowa: WR1K/00316612/1";"";"413000.00";"5110.75";"";"";"WR1K/00360177/2";"Sąd Rejonowy dla Wrocławia - Krzyków";"12655/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-035";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2/2";"32455";"11778/1839516
"
"";"2017-06-20";"dolnośląskie";"Wrocław";"Wrocław-Krzyki (delegatura)";"Wrocław-Krzyki";"Krzyki";"Partynice (21)";"11";"ul. AGRESTOWA ";"131de ";"1";"86.91";"443703.70";"5105.32";"";"";"";"";"3";"";"wielorodzinne";"Prawo własności";"(ws - współwłasność)";"Umowa ostateczna sprzedaży rynek pierwotny";"brutto;parter, 3 pokoje w tym jeden z aneksem kuchennym połączony z przedpokojem,łazienka, wc, wiatrołap, oraz pom. przynależne-garaż 2 stanowiskowy o pow-ni;Obręb: 0021 - Partynice, Ark.: 11, Nr dz.: 2/2;księga gruntowa: WR1K/00316612/1";"";"479200.00";"5513.75";"";"";"WR1K/00360503/7";"Sąd Rejonowy dla Wrocławia - Krzyków";"12893/2017";"RCiWN";"osoba prawna";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"53-035";"";"";"";"";"Transakcja";"";"PLN";"";"Prawo własności";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2/2";"32455";"13813/1839516
"
